,pid,task,starttime,endtime,original_response_Dutch,original_response,original_response_cleaned,response,response_corrected,invalid,creative,jump_GT,response_len,response_num_words,previous_original_response,previous_response,order,SS,SS_ref,clusters_hier,jump_hier,jump_SS,jump,order_in_cluster,uniqueness
1047,2819,3,1613252855583,1613252859507,fotos ophangen,hang up photos,hang photos,hang photos,,0.0,0.0,1.0,11,2,magnet],magnet ],4,0.7738015055656430,0.8199283,20,1,1,1,1,207.3
1048,2819,3,1613252859507,1613252864954,zwaarte geven,give weight,give weight,give weight,weight,0.0,0.0,1.0,11,2,hang up photos,hang photos,5,0.7527608871459960,0.7401308,7,1,1,1,1,518.25
1049,2819,3,1613252864954,1613252873019,slinger maken,make a garland,make garland,make garland,garland,0.0,0.0,1.0,12,2,give weight,give weight,6,0.7433674335479740,0.76085174,4,1,1,1,1,518.25
1050,2819,3,1613252873019,1613252877265,deur open maken,open the door,open door,open door,,0.0,0.0,1.0,9,2,make a garland,make garland,7,0.738991379737854,0.76910776,11,1,1,1,1,121.94117647058800
1051,2819,3,1613252877265,1613252878460,gooien ,to throw,throw,throw,,0.0,0.0,1.0,5,1,open the door,open door,8,0.7792274951934810,0.78629416,4,1,1,1,1,259.125
1052,2819,3,1613252878460,1613252901018,oorbellen,earrings,earrings,earrings,,0.0,0.0,1.0,8,1,to throw,throw,9,0.7716383934021000,0.75440466,19,1,1,1,1,115.16666666666700
1053,2819,3,1613252901018,1613252902264,ketting,chain,chain,chain,,0.0,0.0,1.0,5,1,earrings,earrings,10,0.7856086492538450,0.781068,17,1,1,1,1,109.10526315789500
1054,2819,3,1613252902264,1613252907784,knoop,button,button,button,,0.0,0.0,1.0,6,1,chain,chain,11,0.8141042590141300,0.7960524,22,1,0,0,2,188.45454545454500
1055,2819,3,1613252907784,1613252940620,tasje ,handbag,handbag,handbag,,0.0,0.0,1.0,7,1,button,button,12,0.7884660959243770,0.77134067,21,1,1,1,1,345.5
1056,2819,3,1613252940620,1613252944508,veters,laces,laces,laces,,0.0,0.0,1.0,5,1,handbag,handbag,13,0.7689920663833620,0.7836126,23,1,1,1,1,159.46153846153800
1057,2819,3,1613252944508,1613253027818,sproetjes maken met het uiteinde,make freckles with the end,make freckles end,make freckles end,Freckles,0.0,0.0,1.0,17,3,laces,laces,14,0.7813547849655150,0.7678085,7,1,1,1,1,129.5625
1058,2819,3,1613253027818,1613253029342,ring,ring,ring,ring,,0.0,0.0,1.0,4,1,make freckles with the end,make freckles end,15,0.7521246671676640,0.7387355,4,1,1,1,1,115.16666666666700
1059,2819,3,1613253029342,1613253033948,armbang,armbang,armbang,armbang,,0.0,0.0,1.0,7,1,ring,ring,16,0.7696800231933590,0.77789676,4,0,1,0,2,69.1
1060,2819,3,1613253033948,1613253036190,armband,bracelet,bracelet,bracelet,,0.0,0.0,1.0,8,1,armbang,armbang,17,0.7943968772888180,0.7770775,17,1,1,1,1,138.2
1061,2819,3,1613253036190,1613253042742,pen,pen,pen,pen,,0.0,0.0,1.0,3,1,bracelet,bracelet,18,0.7818373441696170,0.8075243,14,1,1,1,1,159.46153846153800
1062,2820,3,1613311032931,1613311036806,op mensen gooien,throw at people,throw people,throw people,throw at people,0.0,0.0,1.0,12,2,bookmark,bookmark,1,0.7342864274978640,0.76885664,4,1,1,1,1,259.125
1063,2820,3,1613311036806,1613311043142,papieren bundelen,bundling papers,bundling papers,bundling papers,,0.0,0.0,1.0,15,2,throw at people,throw people,2,0.7508347034454350,0.82983524,16,1,1,1,1,71.48275862068970
1064,2820,3,1613311043142,1613311064797,Je kast in balans brengen onder 1 poot,Balance your cupboard under 1 leg,Balance cupboard 1 leg,balance cupboard 1 leg,balance cupboard,0.0,0.0,1.0,22,4,bundling papers,bundling papers,3,0.737763524055481,0.74937296,21,1,1,1,1,172.75
1065,2820,3,1613311064797,1613311069510,als oorbel,as an earring,earring,earring,,0.0,0.0,1.0,7,1,Balance your cupboard under 1 leg,balance cupboard 1 leg,4,0.7635153532028200,0.7542356,19,1,1,1,1,115.16666666666700
1066,2820,3,1613311069510,1613311080321,je kan er een vishaak van vouwen,you can fold it into a fishing hook,fold fishing hook,fold fishing hook,Fishing hook,0.0,0.0,1.0,17,3,as an earring,earring,5,0.7631322145462040,0.7845571,9,1,1,1,1,188.45454545454500
1067,2820,3,1613311080321,1613311086054,je kunt er sloten mee kraken,you can pick locks with it,pick locks,pick locks,,0.0,0.0,1.0,10,2,you can fold it into a fishing hook,fold fishing hook,6,0.7656275033950810,0.7320523,11,1,1,1,1,188.45454545454500
1068,2820,3,1613311086054,1613311101956,je kunt er je telefoon mee openmaken waar de sim kaart zit,You can use it to open your phone where the SIM card is located,open phone SIM card located,open phone sim card located,open phone sim card,0.0,0.0,1.0,27,5,you can pick locks with it,pick locks,7,0.7096483707427980,0.7483357,10,1,1,1,1,59.22857142857140
1069,2820,3,1613311101956,1613311115478,je kunt er mensen mee prikken als zelfverdediging,you can stab people with it as self-defense,stab people self-defense,stab people self-defense,Self-defence,0.0,0.0,1.0,24,3,You can use it to open your phone where the SIM card is located,open phone sim card located,8,0.7143502831459050,0.7547302,7,1,1,1,1,159.46153846153800
1070,2820,3,1613311115478,1613311122740,je kunt er mee tekenen op je huid,you can draw with it on your skin,draw skin,draw skin,Draw on skin,0.0,0.0,1.0,9,2,you can stab people with it as self-defense,stab people self-defense,9,0.7563885450363160,0.76830214,7,0,1,0,2,518.25
1071,2820,3,1613311122740,1613311126364,als je droge huid hebt..,if you have dry skin...,dry skin ...,dry skin ...,Scratch dry skin,0.0,0.0,1.0,12,3,you can draw with it on your skin,draw skin,10,0.8513876795768740,0.7732381,7,0,0,0,3,518.25
1072,2820,3,1613311126364,1613311150716,Je kunt het vastmaken aan je papieren vliegtuig voor extra gewicht,You can attach it to your paper airplane for extra weight,attach paper airplane extra weight,attach paper airplane extra weight,Weight for paper airplane,0.0,0.0,1.0,34,5,if you have dry skin...,dry skin ...,11,0.7196135520935060,0.82948184,16,1,1,1,1,188.45454545454500
1073,2820,3,1613311150716,1613311162173,je kunt er andere paperclips mee aan elkaar maken,you can use it to connect other paperclips together,connect together,connect together,,0.0,0.0,1.0,16,2,You can attach it to your paper airplane for extra weight,attach paper airplane extra weight,12,0.7281333804130550,0.76113296,23,1,1,1,1,129.5625
1074,2820,3,1613311162173,1613311167845,je kunt er een ketting van maken,you can make it into a necklace,make necklace,make necklace,,0.0,0.0,1.0,13,2,you can use it to connect other paperclips together,connect together,13,0.7532447576522830,0.7254553,17,1,1,1,1,129.5625
1075,2820,3,1613311167845,1613311174327,of een ketting mee repareren als er iets mist,or repair a chain if something is missing,repair chain missing,repair chain missing,repair chain,0.0,0.0,1.0,20,3,you can make it into a necklace,make necklace,14,0.740496039390564,0.7236209,7,1,1,1,1,345.5
1076,2820,3,1613311174327,1613311176770,een slotje ofzo,a lock or something,lock,lock,,0.0,0.0,1.0,4,1,or repair a chain if something is missing,repair chain missing,15,0.7576568126678470,0.7835748,11,1,1,1,1,54.55263157894740
1077,2820,3,1613311176770,1613311188349,je kunt hem als hangertje gebruiken aan een ketting,you can use it as a pendant on a chain,pendant chain,pendant chain,,0.0,0.0,1.0,13,2,a lock or something,lock,16,0.7642546892166140,0.75393414,17,1,1,1,1,345.5
1078,2820,3,1613311188349,1613311217862,je kunt er iets mee indrukken als je het niet met je blote vinger wil aanraken,you can press something with it if you don't want to touch it with your bare finger,press want touch bare finger,press want touch bare finger,Press button without touching,0.0,0.0,1.0,28,5,you can use it as a pendant on a chain,pendant chain,17,0.7405775785446170,0.76812696,7,1,1,1,1,188.45454545454500
1079,2820,3,1613311217862,1613311221869,zoals een vies toetsenbord,like a dirty keyboard,dirty keyboard,dirty keyboard,,0.0,0.0,1.0,14,2,you can press something with it if you don't want to touch it with your bare finger,press want touch bare finger,18,0.8239585161209110,0.77346516,2,1,0,0,2,230.33333333333300
1080,2823,3,1613397845160,1613397867993,Fix a zipper,Fix a zipper,Fix zipper,fix zipper,,0.0,0.0,1.0,10,2,Earring,earring,1,0.7537102699279790,0.7447469,13,1,1,1,1,148.07142857142900
1081,2823,3,1613397867993,1613397880163,Clear a clogged spray bottle,Clear a clogged spray bottle,Clear clogged spray bottle,clear clogged spray bottle,,0.0,0.0,1.0,26,4,Fix a zipper,fix zipper,2,0.7670741677284240,0.7399927,7,1,1,1,1,414.6
1082,2823,3,1613397880163,1613397887941,Mini cleaner brush,Mini cleaner brush,Mini cleaner brush,mini cleaner brush,,0.0,0.0,1.0,18,3,Clear a clogged spray bottle,clear clogged spray bottle,3,0.7809693813323980,0.7427294,2,1,1,1,1,296.14285714285700
1083,2823,3,1613397887941,1613397897555,Hack smartphone stand,Hack smartphone booth,Hack smartphone booth,hack smartphone booth,,1,0.0,1.0,21,3,Mini cleaner brush,mini cleaner brush,4,0.7354196310043340,0.7657554,10,1,1,1,1,230.33333333333300
1084,2823,3,1613397897555,1613397901778,Hang ornaments,Hang ornaments,Hang ornaments,hang ornaments,,0.0,0.0,1.0,14,2,Hack smartphone booth,hack smartphone booth,5,0.7112794518470760,0.74912757,21,1,1,1,1,138.2
1085,2823,3,1613397901778,1613397906648,Repair eyeglasses,Repair eyeglasses,Repair eyeglasses,repair eyeglasses,,0.0,0.0,1.0,17,2,Hang ornaments,hang ornaments,6,0.6776936054229740,0.7185075,18,1,1,1,1,345.5
1086,2823,3,1613397906648,1613397912832,Keep food fresh,Keep food fresh,Keep food fresh,keep food fresh,,1,0.0,1.0,15,3,Repair eyeglasses,repair eyeglasses,7,0.6912174820899960,0.7268892,7,1,1,1,1,172.75
1087,2823,3,1613397912832,1613397925032,Hold sheets of paper together,Hold sheets of paper together,Hold sheets paper together,hold sheets paper together,,0.0,0.0,1.0,26,4,Keep food fresh,keep food fresh,8,0.7174271941185000,0.8351666,16,1,1,1,1,71.48275862068970
1088,2823,3,1613397925032,1613397947859,Bookmark,Bookmark,Bookmark,bookmark,,0.0,0.0,1.0,8,1,Hold sheets of paper together,hold sheets paper together,9,0.7640337944030760,0.8439051,14,1,1,1,1,230.33333333333300
1089,2823,3,1613397947859,1613397956572,Mini sculptures,Mini sculptures,Mini sculptures,mini sculptures,,0.0,0.0,1.0,15,2,Bookmark,bookmark,10,0.7478450536727910,0.7657733,3,1,1,1,1,296.14285714285700
1090,2823,3,1613397956572,1613397967747,Antenna,Antenna,Antenna,antenna,,0.0,0.0,1.0,7,1,Mini sculptures,mini sculptures,11,0.7477371692657470,0.758112,7,1,1,1,1,64.78125
1091,2823,3,1613397967747,1613397975259,Toe ring,Toe ring,Toe ring,toe ring,,0.0,0.0,1.0,8,2,Antenna,antenna,12,0.7678128480911260,0.74133277,4,1,1,1,1,115.16666666666700
1092,2823,3,1613397975259,1613397980394,Finger splint,Finger splint,Finger splint,finger splint,,0.0,0.0,1.0,13,2,Toe ring,toe ring,13,0.8377444744110110,0.7523663,7,1,0,0,2,207.3
1093,2823,3,1613397980394,1613397984854,Sewing needle,Sewing needle,Sewing needle,sewing needle,,0.0,0.0,1.0,13,2,Finger splint,finger splint,14,0.7607640624046330,0.7568891,7,0,1,0,3,207.3
1094,2823,3,1613397984854,1613397989722,Fish hook,Fishhook,Fishhook,fishhook,,0.0,0.0,1.0,8,1,Sewing needle,sewing needle,15,0.7436367273330690,0.81133556,9,1,1,1,1,159.46153846153800
1095,2823,3,1613397989722,1613397995713,Carving tool,Carving tool,Carving tool,carving tool,,0.0,0.0,1.0,12,2,Fishhook,fishhook,16,0.7582398056983950,0.7588208,3,1,1,1,1,345.5
1096,2823,3,1613397995713,1613398000230,Sling shot,Sling shot,Sling shot,sling shot,,0.0,0.0,1.0,10,2,Carving tool,carving tool,17,0.7552880048751830,0.79087806,4,1,1,1,1,230.33333333333300
1097,2823,3,1613398000230,1613398005003,Lock-pick,Lock pick,Lock pick,lock pick,,0.0,0.0,1.0,9,2,Sling shot,sling shot,18,0.7549304366111760,0.78685683,11,1,1,1,1,188.45454545454500
1098,2827,3,1613470308098,1613470320742,papier bij elkaar houden ,keep paper together,keep paper together,keep paper together,,0.0,0.0,1.0,19,3,use as earrings,earrings,1,0.7110189199447630,0.8376764,16,1,1,1,1,71.48275862068970
1099,2827,3,1613470320742,1613470341574,uitvouwen en gebruiken als armand ,unfold and use as an armand,unfold armand,unfold armand,,1,0.0,1.0,13,2,keep paper together,keep paper together,2,0.7589442729949950,0.75751364,4,1,1,1,1,69.1
1100,2827,3,1613470341574,1613470350869,armband*,bracelet*,bracelet *,bracelet *,bracelet,0.0,0.0,1.0,10,2,unfold and use as an armand,unfold armand,3,0.7729877233505250,0.7812487,17,1,1,1,1,138.2
1101,2827,3,1613470350869,1613470380626,om je nagels doen en mee tikken ,put it on your nails and tap along,put nails tap along,put nails tap along,Put on nails and tap,0.0,0.0,1.0,19,4,bracelet*,bracelet *,4,0.7731373310089110,0.8046919,7,1,1,1,1,518.25
1102,2827,3,1613470380626,1613470386020,als nepnagels gebruiken ,use as fake nails,fake nails,fake nails,,0.0,0.0,1.0,10,2,put it on your nails and tap along,put nails tap along,5,0.8745349645614620,0.77708066,2,1,0,0,2,90.1304347826087
1103,2827,3,1613470386020,1613470410265,ergens omheen wikkelen als versiering,to wrap around something as a decoration,wrap around decoration,wrap around decoration,decoration,0.0,0.0,1.0,22,3,use as fake nails,fake nails,6,0.7662578821182250,0.7659621,21,1,1,1,1,103.65
1104,2827,3,1613470410265,1613470475241,uitvouwen en gebruiken als ring,unfold and use as a ring,unfold ring,unfold ring,ring,0.0,0.0,1.0,11,2,to wrap around something as a decoration,wrap around decoration,7,0.8061953186988830,0.7399982,4,1,0,0,2,115.16666666666700
1105,2827,3,1613470475241,1613470501866,uitvouwen en om je stoelpoot wikkelen als versiering,unfold and wrap around your chair leg as a decoration,unfold wrap around chair leg decoration,unfold wrap around chair leg decoration,Decoration,0.0,0.0,1.0,39,6,unfold and use as a ring,unfold ring,8,0.8379392623901370,0.7444823,21,1,0,0,3,103.65
1106,2827,3,1613470501866,1613470510626,beschilderen ,paint,paint,paint,,0.0,0.0,1.0,5,1,unfold and wrap around your chair leg as a decoration,unfold wrap around chair leg decoration,9,0.7605302333831790,0.7803366,3,1,1,1,1,207.3
1107,2827,3,1613470510626,1613470533372,aan je deurknop hangen ter decoratie,hang on your doorknob for decoration,hang doorknob decoration,hang doorknob decoration,decoration,0.0,0.0,1.0,24,3,paint,paint,10,0.7722861766815190,0.7489799,21,1,1,1,1,103.65
1108,2827,3,1613470533372,1613470546515,aan je muur plakken ter decoratie,stick it on your wall for decoration,stick wall decoration,stick wall decoration,Wall decoration,0.0,0.0,1.0,21,3,hang on your doorknob for decoration,hang doorknob decoration,11,0.8651705980300900,0.8037466,21,0,0,0,2,103.65
1109,2827,3,1613470546515,1613470566769,gebruiken als piercing,use as a piercing,piercing,piercing,,0.0,0.0,1.0,8,1,stick it on your wall for decoration,stick wall decoration,12,0.7462228536605840,0.7427989,19,1,1,1,1,172.75
1110,2827,3,1613470566769,1613470574686,gebruiken om gaatjes in je oren te prikken ,use to pierce your ears,pierce ears,pierce ears,,0.0,0.0,1.0,11,2,use as a piercing,piercing,13,0.9053071737289430,0.7018705,19,0,0,0,2,188.45454545454500
1111,2827,3,1613470574686,1613470598637,ze aan een touwtje hangen en als slinger gebruiken ,hang them on a string and use them as a sling,hang string sling,hang string sling,,0.0,0.0,1.0,17,3,use to pierce your ears,pierce ears,14,0.7260363101959230,0.7790215,21,1,1,1,1,98.71428571428570
1112,2827,3,1613470598637,1613470616072,er kralen omheen rijgen ,string beads around it,string beads around,string beads around,,0.0,0.0,1.0,19,3,hang them on a string and use them as a sling,hang string sling,15,0.8312097787857060,0.7602654,23,1,0,0,2,148.07142857142900
1113,2827,3,1613470616072,1613470632406,er een pasta armband van maken ,make it into a pasta bracelet,make pasta bracelet,make pasta bracelet,,0.0,0.0,1.0,19,3,string beads around it,string beads around,16,0.8078182935714720,0.71678615,17,1,0,0,3,138.2
1114,2827,3,1613470632406,1613470688800,in je haar doen,put in your hair,put hair,put hair,Put in hair,0.0,0.0,1.0,8,2,make it into a pasta bracelet,make pasta bracelet,17,0.7426769733428960,0.77352655,24,1,1,1,1,82.92
1115,2827,3,1613470688800,1613470694046,als haarspeldje gebruiken ,use as a hair clip,hair clip,hair clip,,0.0,0.0,1.0,9,2,put in your hair,put hair,18,0.8869704008102420,0.8337042,24,0,0,0,2,82.92
1116,2831,3,1613493365601,1613493369664,vishaak,fishhook,fishhook,fishhook,,0.0,0.0,1.0,8,1,To keep paper together,keep paper together,1,0.7420524954795840,0.81133556,9,1,1,1,1,159.46153846153800
1117,2831,3,1613493369664,1613493383482,Slot open te peuteren,Pick the lock open,Pick lock open,pick lock open,,0.0,0.0,1.0,14,3,fishhook,fishhook,2,0.759716272354126,0.75973666,11,1,1,1,1,188.45454545454500
1118,2831,3,1613493383482,1613493399042,schakel in een ketting,link in a chain,link chain,link chain,,0.0,0.0,1.0,10,2,Pick the lock open,pick lock open,3,0.7468312978744510,0.7860275,17,1,1,1,1,109.10526315789500
1119,2831,3,1613493399042,1613493428804,je kan er iets mee verstevigen (ijzerdraad),you can strengthen something with it (iron wire),strengthen,strengthen,,1,0.0,1.0,10,1,link in a chain,link chain,4,0.7906212210655210,0.7572483,4,1,1,1,1,86.375
1120,2831,3,1613493428804,1613493443347,haakje voor je jas,hook for your coat,hook coat,hook coat,,0.0,0.0,1.0,9,2,you can strengthen something with it (iron wire),strengthen,5,0.7595102787017820,0.776283,21,1,1,1,1,115.16666666666700
1121,2831,3,1613493443347,1613493450469,als haarspeld ,as a hairpin,hairpin,hairpin,,0.0,0.0,1.0,7,1,hook for your coat,hook coat,6,0.7683790922164920,0.79579884,7,1,1,1,1,518.25
1122,2831,3,1613493450469,1613493458316,verwijderen van vuil,removing dirt,removing dirt,removing dirt,,0.0,0.0,1.0,13,2,as a hairpin,hairpin,7,0.7623588442802430,0.76579905,2,1,1,1,1,188.45454545454500
1123,2831,3,1613493458316,1613493463966,om te krabben,to scratch,scratch,scratch,,0.0,0.0,1.0,7,1,removing dirt,removing dirt,8,0.8163285255432130,0.8086463,1,1,0,0,2,64.78125
1124,2831,3,1613493463966,1613493468213,om te prikken,to prick,prick,prick,,0.0,0.0,1.0,5,1,to scratch,scratch,9,0.8227522969245910,0.75353265,1,0,0,0,3,138.2
1125,2831,3,1613493468213,1613493474713,je kan het gebruiken als vork,you can use it as a fork,fork,fork,,0.0,0.0,1.0,4,1,to prick,prick,10,0.7859764695167540,0.7597377,7,1,1,1,1,296.14285714285700
1126,2831,3,1613493474713,1613493483440,Als lipje voor je kapotte rits,As a tab for your broken zipper,tab broken zipper,tab broken zipper,zipper,0.0,0.0,1.0,17,3,you can use it as a fork,fork,11,0.7111943960189820,0.72827876,13,1,1,1,1,148.07142857142900
1127,2831,3,1613493483440,1613493488134,als oorbel,as an earring,earring,earring,,0.0,0.0,1.0,7,1,As a tab for your broken zipper,tab broken zipper,12,0.72044837474823,0.7542356,19,1,1,1,1,115.16666666666700
1128,2831,3,1613493488134,1613493498287,Voor kerstballen,For Christmas baubles,Christmas baubles,christmas baubles,,0.0,0.0,1.0,17,2,as an earring,earring,13,0.790960431098938,0.749977,21,1,1,1,1,230.33333333333300
1129,2831,3,1613493498287,1613493508867,je simkaart uit je telefoon halen,remove your SIM card from your phone,remove SIM card phone,remove sim card phone,,0.0,0.0,1.0,21,4,For Christmas baubles,christmas baubles,14,0.6959730982780460,0.73440516,10,1,1,1,1,230.33333333333300
1130,2831,3,1613493508867,1613493564851,Om kabel uit elkaar te houden,To keep cable apart,keep cable apart,keep cable apart,,0.0,0.0,1.0,16,3,remove your SIM card from your phone,remove sim card phone,15,0.740774393081665,0.7530352,23,1,1,1,1,207.3
1131,2831,3,1613493564851,1613493571797,als moneyclip,as a money clip,money clip,money clip,,0.0,0.0,1.0,10,2,To keep cable apart,keep cable apart,16,0.7723679542541500,0.83407533,15,1,1,1,1,159.46153846153800
1132,2831,3,1613493571797,1613493610152,Om elektriciteit te begeleiden ,To guide electricity,guide electricity,guide electricity,,0.0,0.0,1.0,17,2,as a money clip,money clip,17,0.7338526248931890,0.75336254,8,1,1,1,1,230.33333333333300
1133,2831,3,1613493610152,1613493632230,Je kan het verbuigen tot een standaard voor je telefoon ,You can bend it into a stand for your phone,bend stand phone,bend stand phone,Phone stand,0.0,0.0,1.0,16,3,To guide electricity,guide electricity,18,0.7321187853813170,0.7459601,10,1,1,1,1,259.125
1134,2833,3,1613512891490,1613512911741,een ketting maken ,make a chain,make chain,make chain,chain,0.0,0.0,1.0,10,2,keep paper together,keep paper together,1,0.7661113739013670,0.7620549,17,1,1,1,1,109.10526315789500
1135,2833,3,1613512911741,1613512937992,te verruilen voor iets beters ,to exchange for something better,exchange better,exchange better,exchange,0.0,0.0,1.0,15,2,make a chain,make chain,2,0.7809816598892210,0.76261866,4,1,1,1,1,345.5
1136,2833,3,1613512937992,1613512941845,boekenlegger,bookmark,bookmark,bookmark,,0.0,0.0,1.0,8,1,to exchange for something better,exchange better,3,0.779136061668396,0.8439051,14,1,1,1,1,230.33333333333300
1137,2833,3,1613512941845,1613512952599,een slot openmaken,open a lock,open lock,open lock,,0.0,0.0,1.0,9,2,bookmark,bookmark,4,0.8007363080978390,0.7775176,11,1,1,1,1,54.55263157894740
1138,2833,3,1613512952599,1613512973538,simkaart eruit halen ,remove SIM card,remove SIM card,remove sim card,,0.0,0.0,1.0,15,3,open a lock,open lock,5,0.7590575218200680,0.73856086,10,1,1,1,1,230.33333333333300
1139,2833,3,1613512973538,1613512994300,geld bij elkaar houden,keep money together,keep money together,keep money together,,0.0,0.0,1.0,19,3,remove SIM card,remove sim card,6,0.7083731293678280,0.75893,4,1,1,1,1,159.46153846153800
1140,2833,3,1613512994300,1613513001020,in je haar doen,put in your hair,put hair,put hair,Put in hair,0.0,0.0,1.0,8,2,keep money together,keep money together,7,0.7787036895751950,0.77352655,24,1,1,1,1,82.92
1141,2833,3,1613513001020,1613513031008,plectrum ,guitar pick,guitar pick,guitar pick,,0.0,0.0,1.0,11,2,put in your hair,put hair,8,0.774538516998291,0.7949736,11,1,1,1,1,159.46153846153800
1142,2833,3,1613513031008,1613513048628,vouwen tot een kunstwerkje,fold into a work of art,fold work art,fold work art,Art work,0.0,0.0,1.0,13,3,guitar pick,guitar pick,9,0.7603315711021420,0.79652095,16,1,1,1,1,188.45454545454500
1143,2833,3,1613513048628,1613513122240,laten vallen om te checken of het stil is,drop it to check if it is quiet,drop check quiet,drop check quiet,Pin drop silence test,0.0,1,1.0,16,3,fold into a work of art,fold work art,10,0.7510865926742550,0.75844866,7,1,1,1,1,259.125
1144,2833,3,1613513122240,1613513141254,veters bij elkaar houden,keep laces together,keep laces together,keep laces together,,0.0,0.0,1.0,19,3,drop it to check if it is quiet,drop check quiet,11,0.7455075979232790,0.7549524,23,1,1,1,1,159.46153846153800
1145,2833,3,1613513141254,1613513149944,snoeren bij elkaar houden,keep wires together,keep wires together,keep wires together,,0.0,0.0,1.0,19,3,keep laces together,keep laces together,12,0.8742069005966190,0.7508459,8,1,0,0,2,207.3
1146,2833,3,1613513149944,1613513176516,schoonmaken onder nagelss,cleaning under nails,cleaning nails,cleaning nails,,0.0,0.0,1.0,14,2,keep wires together,keep wires together,13,0.7377360463142400,0.73783904,2,1,1,1,1,138.2
1147,2833,3,1613513176516,1613513214081,iets openprikken ,poke something open,poke open,poke open,,0.0,0.0,1.0,9,2,cleaning under nails,cleaning nails,14,0.7617005109786990,0.81619376,1,1,1,1,1,138.2
1148,2833,3,1613513214081,1613513229357,als oorbel gebruiken ,use as an earring,earring,earring,,0.0,0.0,1.0,7,1,poke something open,poke open,15,0.8002264499664310,0.7542356,19,1,1,1,1,115.16666666666700
1149,2833,3,1613513229357,1613513308331,kan het als scalpel gebruiken voor het maken van klei figuren ,can use it as a scalpel for making clay figures,scalpel making clay figures,scalpel making clay figures,Clay figures,0.0,0.0,1.0,27,4,use as an earring,earring,16,0.7663642168045040,0.7720473,3,1,1,1,1,230.33333333333300
1150,2833,3,1613513308331,1613513363776,gebruiken als nieuwe rits,use as a new zipper,new zipper,new zipper,,0.0,0.0,1.0,10,2,can use it as a scalpel for making clay figures,scalpel making clay figures,17,0.743965208530426,0.7776436,13,1,1,1,1,148.07142857142900
1151,2833,3,1613513363776,1613513454950,sleutelhanger,keychain,keychain,keychain,,0.0,0.0,1.0,8,1,use as a new zipper,new zipper,18,0.7793428301811220,0.7741458,11,1,1,1,1,159.46153846153800
1152,2836,3,1613514097926,1613514108031,ombuigen tot een vormpje,bend into a shape,bend shape,bend shape,Make shapes,0.0,0.0,1.0,10,2,Keeping paper together,keeping paper together,1,0.7631720304489140,0.75076526,5,1,1,1,1,115.16666666666700
1153,2836,3,1613514108031,1613514114874,Gebruiken om een slot,Use to make a lock,make lock,make lock,lock,0.0,0.0,1.0,9,2,bend into a shape,bend shape,2,0.7627533674240110,0.76634896,11,1,1,1,1,54.55263157894740
1154,2836,3,1613514114874,1613514119115,open te maken,to open,open,open,,1,0.0,1.0,4,1,Use to make a lock,make lock,3,0.7912241220474240,0.7984985,11,0,1,0,2,121.94117647058800
1155,2836,3,1613514119115,1613514158152,Als boekenlegger gebruiken,Use as a bookmark,bookmark,bookmark,,0.0,0.0,1.0,8,1,to open,open,4,0.8189074993133550,0.8439051,14,1,0,0,3,230.33333333333300
1156,2836,3,1613514158152,1613514176746,Vuil uit een telefoon halen,Getting dirt out of a phone,Getting dirt phone,getting dirt phone,Remove dirt in phone,0.0,0.0,1.0,18,3,Use as a bookmark,bookmark,5,0.744153618812561,0.7547313,10,1,1,1,1,148.07142857142900
1157,2836,3,1613514176746,1613514180812,als haarclip gebruiken,use as a hair clip,hair clip,hair clip,,0.0,0.0,1.0,9,2,Getting dirt out of a phone,getting dirt phone,6,0.744292140007019,0.8337042,24,1,1,1,1,82.92
1158,2836,3,1613514180812,1613514200425,Gebruiken om nailart te zetten,Use to apply nail art,apply nail art,apply nail art,,0.0,0.0,1.0,14,3,use as a hair clip,hair clip,7,0.7741515040397640,0.76415807,2,1,1,1,1,90.1304347826087
1159,2836,3,1613514200425,1613514212294,gebruiken als tandenstoker,use as a toothpick,toothpick,toothpick,,0.0,0.0,1.0,9,1,Use to apply nail art,apply nail art,8,0.7522838115692140,0.8043521,7,1,1,1,1,188.45454545454500
1160,2836,3,1613514212294,1613514244675,Een ring van maken,Make it into a ring,Make ring,make ring,ring,0.0,0.0,1.0,9,2,use as a toothpick,toothpick,9,0.7768439054489140,0.7430258,4,1,1,1,1,115.16666666666700
1161,2836,3,1613514244675,1613514277991,Om een simkaart uit een iphone te halen,To remove a SIM card from an iPhone,remove SIM card iPhone,remove sim card iphone,,0.0,0.0,1.0,22,4,Make it into a ring,make ring,10,0.7199537754058840,0.7216988,10,1,1,1,1,230.33333333333300
1162,2836,3,1613514277991,1613514292015,als sateprikker ,as a skewer,skewer,skewer,,0.0,0.0,1.0,6,1,To remove a SIM card from an iPhone,remove sim card iphone,11,0.7191040515899660,0.77149725,7,1,1,1,1,296.14285714285700
1163,2836,3,1613514292015,1613514380420,Verzamelen,Collect,Collect,collect,,0.0,0.0,1.0,7,1,as a skewer,skewer,12,0.7612518072128300,0.79295003,4,1,1,1,1,345.5
1164,2836,3,1613514380420,1613514394918,In inkt dippen en ermee schrijven,Dip it in ink and write with it,Dip ink write,dip ink write,Dip in ink and write,0.0,0.0,1.0,13,3,Collect,collect,13,0.7731844782829290,0.78118813,14,1,1,1,1,414.6
