,pid,task,starttime,endtime,original_response_Dutch,original_response,original_response_cleaned,response,response_corrected,invalid,creative,jump_GT,response_len,response_num_words,previous_original_response,previous_response,order,SS,SS_ref,clusters_hier,jump_hier,jump_SS,jump,order_in_cluster,uniqueness
2032,2830,1,1613488108197,1613488110699,sheep,sheep,sheep,sheep,,0.0,0.0,1.0,5,1,cow,cow,17,0.8589240312576290,0.8569083,2,0,0,0,4,209.0
2033,2830,1,1613488110699,1613488120589,oyster,oyster,oyster,oyster,,0.0,0.0,1.0,6,1,sheep,sheep,18,0.7785452604293820,0.7869643,15,1,1,1,1,139.33333333333300
2034,2831,1,1613492599869,1613492601451,kat,cat,cat,cat,,0.0,0.0,1.0,3,1,dog,dog,1,0.8227521181106570,0.83049977,1,1,0,0,2,104.5
2035,2831,1,1613492601451,1613492603121,paard,horse,horse,horse,,0.0,0.0,1.0,5,1,cat,cat,2,0.811536431312561,0.8845087,2,1,0,0,3,139.33333333333300
2036,2831,1,1613492603121,1613492605388,konijn,rabbit,rabbit,rabbit,,0.0,0.0,1.0,6,1,horse,horse,3,0.8137241005897520,0.83651775,3,1,0,0,4,139.33333333333300
2037,2831,1,1613492605388,1613492607894,egel,hedgehog,hedgehog,hedgehog,,0.0,0.0,1.0,8,1,rabbit,rabbit,4,0.8385016918182370,0.831038,6,1,0,0,5,139.33333333333300
2038,2831,1,1613492607894,1613492625922,aap,monkey,monkey,monkey,,0.0,0.0,1.0,6,1,hedgehog,hedgehog,5,0.8082355260849000,0.8282014,9,1,0,0,6,83.6
2039,2831,1,1613492625922,1613492629022,koala,koala,koala,koala,,0.0,0.0,1.0,5,1,monkey,monkey,6,0.8069039583206180,0.8115819,5,1,0,0,7,209.0
2040,2831,1,1613492629022,1613492631669,kangeroo,kangaroo,kangaroo,kangaroo,,0.0,0.0,1.0,8,1,koala,koala,7,0.8750156164169310,0.8242383,5,0,0,0,8,104.5
2041,2831,1,1613492631669,1613492636219,luipaard,leopard,leopard,leopard,,0.0,0.0,1.0,7,1,kangaroo,kangaroo,8,0.8130113482475280,0.8213335,12,1,0,0,9,104.5
2042,2831,1,1613492636219,1613492638510,luiaard,sloth,sloth,sloth,,0.0,0.0,1.0,5,1,leopard,leopard,9,0.7915987968444820,0.828126,7,1,1,1,1,209.0
2043,2831,1,1613492638510,1613492642084,slang,snake,snake,snake,,0.0,0.0,1.0,5,1,sloth,sloth,10,0.7907733917236330,0.83892465,10,1,1,1,1,139.33333333333300
2044,2831,1,1613492642084,1613492644795,mens,man,man,man,,0.0,0.0,1.0,3,1,snake,snake,11,0.7913558483123780,0.78750575,13,1,1,1,1,139.33333333333300
2045,2831,1,1613492644795,1613492648854,vogel,bird,bird,bird,,0.0,0.0,1.0,4,1,man,man,12,0.8105140924453740,0.83266354,14,1,0,0,2,59.714285714285700
2046,2831,1,1613492648854,1613492651800,beer,bear,bear,bear,,0.0,0.0,1.0,4,1,bird,bird,13,0.8008867502212520,0.8327607,8,1,1,1,1,139.33333333333300
2047,2831,1,1613492651800,1613492654422,ijsbeer,polar bear,polar bear,polar bear,,0.0,0.0,1.0,10,2,bear,bear,14,0.9094844460487370,0.82069206,8,0,0,0,2,209.0
2048,2831,1,1613492654422,1613492658076,bonobo,bonobo,bonobo,bonobo,,0.0,0.0,1.0,6,1,polar bear,polar bear,15,0.7856740951538090,0.8244728,9,1,1,1,1,209.0
2049,2831,1,1613492658076,1613492660926,maki,lemur,lemur,lemur,,0.0,0.0,1.0,5,1,bonobo,bonobo,16,0.8491204977035520,0.81720704,9,0,0,0,2,209.0
2050,2831,1,1613492660926,1613492665181,giraf,giraffe,giraffe,giraffe,,0.0,0.0,1.0,7,1,lemur,lemur,17,0.8233708143234250,0.84051734,13,1,0,0,3,83.6
2051,2831,1,1613492665181,1613492668407,zebra,zebra,zebra,zebra,,0.0,0.0,1.0,5,1,giraffe,giraffe,18,0.8193547129631040,0.8170192,12,1,0,0,4,104.5
2052,2832,1,1613510761276,1613510762374,hond,dog,dog,dog,,0.0,0.0,1.0,3,1,cow,cow,1,0.8406673073768620,0.9065194,6,1,0,0,2,83.6
2053,2832,1,1613510762374,1613510763514,paard,horse,horse,horse,,0.0,0.0,1.0,5,1,dog,dog,2,0.8798319101333620,0.8845087,2,1,0,0,3,139.33333333333300
2054,2832,1,1613510763514,1613510765272,kip,chicken,chicken,chicken,,0.0,0.0,1.0,7,1,horse,horse,3,0.8262660503387450,0.8555471,14,1,0,0,4,209.0
2055,2832,1,1613510765272,1613510766930,zebra,zebra,zebra,zebra,,0.0,0.0,1.0,5,1,chicken,chicken,4,0.8014119863510130,0.8170192,12,1,1,1,1,104.5
2056,2832,1,1613510766930,1613510768334,leeuw,lion,lion,lion,,0.0,0.0,1.0,4,1,zebra,zebra,5,0.8382856249809270,0.8356642,12,0,0,0,2,209.0
2057,2832,1,1613510768334,1613510769392,tijger,Tiger,Tiger,tiger,,0.0,0.0,1.0,5,1,lion,lion,6,0.8430523872375490,0.8226395,8,1,0,0,3,139.33333333333300
2058,2832,1,1613510769392,1613510770722,cheetah,cheetah,cheetah,cheetah,,0.0,0.0,1.0,7,1,Tiger,tiger,7,0.8458917140960690,0.8291417,12,1,0,0,4,104.5
2059,2832,1,1613510770722,1613510776191,kat,cat,cat,cat,,0.0,0.0,1.0,3,1,cheetah,cheetah,8,0.841628909111023,0.83049977,1,1,0,0,5,104.5
2060,2832,1,1613510776191,1613510779780,goudvis,goldfish,goldfish,goldfish,,0.0,0.0,1.0,8,1,cat,cat,9,0.7944626808166500,0.80458486,15,1,1,1,1,104.5
2061,2832,1,1613510779780,1613510781578,dolfijn,dolphin,dolphin,dolphin,,0.0,0.0,1.0,7,1,goldfish,goldfish,10,0.8151926398277280,0.8301718,7,1,0,0,2,139.33333333333300
2062,2832,1,1613510781578,1613510782985,konijn,rabbit,rabbit,rabbit,,0.0,0.0,1.0,6,1,dolphin,dolphin,11,0.8526115417480470,0.83651775,3,1,0,0,3,139.33333333333300
2063,2832,1,1613510782985,1613510785151,haas,hare,hare,hare,,0.0,0.0,1.0,4,1,rabbit,rabbit,12,0.9080678224563600,0.8179686,3,0,0,0,4,139.33333333333300
2064,2832,1,1613510785151,1613510786778,worm,worm,worm,worm,,0.0,0.0,1.0,4,1,hare,hare,13,0.8207586407661440,0.7842535,17,1,0,0,5,209.0
2065,2832,1,1613510786778,1613510788639,bever,Beaver,Beaver,beaver,,0.0,0.0,1.0,6,1,worm,worm,14,0.7498066425323490,0.81471854,6,1,1,1,1,209.0
2066,2832,1,1613510788639,1613510789929,kever,beetle,beetle,beetle,,0.0,0.0,1.0,6,1,Beaver,beaver,15,0.7930334210395810,0.8024523,17,1,1,1,1,83.6
2067,2832,1,1613510789929,1613510800117,vogel,bird,bird,bird,,0.0,0.0,1.0,4,1,beetle,beetle,16,0.8167820572853090,0.83266354,14,1,0,0,2,59.714285714285700
2068,2832,1,1613510800117,1613510803837,haai,shark,shark,shark,,0.0,0.0,1.0,5,1,bird,bird,17,0.8238885402679440,0.8098477,16,1,0,0,3,209.0
2069,2832,1,1613510803837,1613510805038,walvis,whale,whale,whale,,0.0,0.0,1.0,5,1,shark,shark,18,0.8150367736816410,0.83526593,7,1,0,0,4,59.714285714285700
2070,2833,1,1613512155208,1613512157399,kat,cat,cat,cat,,0.0,0.0,1.0,3,1,elephant,elephant,1,0.7958974242210390,0.83049977,1,1,1,1,1,104.5
2071,2833,1,1613512157399,1613512158921,hond,dog,dog,dog,,0.0,0.0,1.0,3,1,cat,cat,2,0.8227521181106570,0.9065194,6,1,0,0,2,83.6
2072,2833,1,1613512158921,1613512162581,tijger,Tiger,Tiger,tiger,,0.0,0.0,1.0,5,1,dog,dog,3,0.8046300411224370,0.8226395,8,1,1,1,1,139.33333333333300
2073,2833,1,1613512162581,1613512163883,leeuw ,lion,lion,lion,,0.0,0.0,1.0,4,1,Tiger,tiger,4,0.8430523872375490,0.8356642,12,1,0,0,2,209.0
2074,2833,1,1613512163883,1613512165347,walrus ,walrus,walrus,walrus,,0.0,0.0,1.0,6,1,lion,lion,5,0.8036591410636900,0.8172295,7,1,1,1,1,139.33333333333300
2075,2833,1,1613512165347,1613512167090,walvis ,whale,whale,whale,,0.0,0.0,1.0,5,1,walrus,walrus,6,0.848617672920227,0.83526593,7,0,0,0,2,59.714285714285700
2076,2833,1,1613512167090,1613512168214,haai,shark,shark,shark,,0.0,0.0,1.0,5,1,whale,whale,7,0.8150367736816410,0.8098477,16,1,0,0,3,209.0
2077,2833,1,1613512168214,1613512173136,giraffe ,giraffe,giraffe,giraffe,,0.0,0.0,1.0,7,1,shark,shark,8,0.7922370433807370,0.84051734,13,1,1,1,1,83.6
2078,2833,1,1613512173136,1613512176627,zebra ,zebra,zebra,zebra,,0.0,0.0,1.0,5,1,giraffe,giraffe,9,0.8193547129631040,0.8170192,12,1,0,0,2,104.5
2079,2833,1,1613512176627,1613512178895,stinkdier,skunk,skunk,skunk,,0.0,0.0,1.0,5,1,zebra,zebra,10,0.7608325481414800,0.803082,6,1,1,1,1,139.33333333333300
2080,2833,1,1613512178895,1613512183548,mier,ant,ant,ant,,0.0,0.0,1.0,3,1,skunk,skunk,11,0.783994734287262,0.7966292,17,1,1,1,1,209.0
2081,2833,1,1613512183548,1613512187202,rendier,reindeer,reindeer,reindeer,,0.0,0.0,1.0,8,1,ant,ant,12,0.7554974555969240,0.8385339,2,1,1,1,1,209.0
2082,2833,1,1613512187202,1613512188113,bok ,buck,buck,buck,,0.0,0.0,1.0,4,1,reindeer,reindeer,13,0.8087463974952700,0.817719,2,0,0,0,2,139.33333333333300
2083,2833,1,1613512188113,1613512188838,geit,goat,goat,goat,,0.0,0.0,1.0,4,1,buck,buck,14,0.8543275594711300,0.8573881,2,0,0,0,3,139.33333333333300
2084,2833,1,1613512188838,1613512189662,koe ,cow,cow,cow,,0.0,0.0,1.0,3,1,goat,goat,15,0.8549611568450930,0.85481083,2,0,0,0,4,104.5
2085,2833,1,1613512189662,1613512190882,schaap,sheep,sheep,sheep,,0.0,0.0,1.0,5,1,cow,cow,16,0.8589240312576290,0.8569083,2,0,0,0,5,209.0
2086,2833,1,1613512190882,1613512196641,lam,lamb,lamb,lamb,,0.0,0.0,1.0,4,1,sheep,sheep,17,0.9106624126434330,0.8217256,2,0,0,0,6,209.0
2087,2833,1,1613512196641,1613512210236,zeehond,seal,seal,seal,,0.0,0.0,1.0,4,1,lamb,lamb,18,0.7803282737731930,0.792743,12,1,1,1,1,418.0
2088,2836,1,1613513939431,1613513940981,hond,dog,dog,dog,,0.0,0.0,1.0,3,1,Cat,cat,1,0.8227521181106570,0.9065194,6,1,0,0,2,83.6
2089,2836,1,1613513940981,1613513943056,vis,fish,fish,fish,,0.0,0.0,1.0,4,1,dog,dog,2,0.8274350166320800,0.85351634,15,1,0,0,3,83.6
2090,2836,1,1613513943056,1613513944156,muis,mouse,mouse,mouse,,0.0,0.0,1.0,5,1,fish,fish,3,0.8193563222885130,0.8288981,4,1,0,0,4,104.5
2091,2836,1,1613513944156,1613513945706,paard,horse,horse,horse,,0.0,0.0,1.0,5,1,mouse,mouse,4,0.8091561794281010,0.8845087,2,1,0,0,5,139.33333333333300
2092,2836,1,1613513945706,1613513947631,ezel,donkey,donkey,donkey,,0.0,0.0,1.0,6,1,horse,horse,5,0.8287779092788700,0.8332364,2,0,0,0,6,209.0
2093,2836,1,1613513947631,1613513948473,koe,cow,cow,cow,,0.0,0.0,1.0,3,1,donkey,donkey,6,0.8054077625274660,0.85481083,2,0,0,0,7,104.5
2094,2836,1,1613513948473,1613513949723,schaap,sheep,sheep,sheep,,0.0,0.0,1.0,5,1,cow,cow,7,0.8589240312576290,0.8569083,2,0,0,0,8,209.0
2095,2836,1,1613513949723,1613513950823,rat,rat,rat,rat,,0.0,0.0,1.0,3,1,sheep,sheep,8,0.7882246971130370,0.8295597,4,1,1,1,1,104.5
2096,2836,1,1613513950823,1613513957765,geit,goat,goat,goat,,0.0,0.0,1.0,4,1,rat,rat,9,0.8065459728240970,0.8573881,2,1,0,0,2,139.33333333333300
2097,2836,1,1613513957765,1613513959196,kip,chicken,chicken,chicken,,0.0,0.0,1.0,7,1,goat,goat,10,0.8446548581123350,0.8555471,14,1,0,0,3,209.0
2098,2836,1,1613513959196,1613513961964,vogel,bird,bird,bird,,0.0,0.0,1.0,4,1,chicken,chicken,11,0.8682693839073180,0.83266354,14,0,0,0,4,59.714285714285700
2099,2836,1,1613513961964,1613513963431,eend,duck,duck,duck,,0.0,0.0,1.0,4,1,bird,bird,12,0.8584111928939820,0.8291823,14,0,0,0,5,209.0
2100,2836,1,1613513963431,1613513967555,vlinder,butterfly,butterfly,butterfly,,0.0,0.0,1.0,9,1,duck,duck,13,0.7757242321968080,0.7852456,17,1,1,1,1,209.0
2101,2836,1,1613513967555,1613513975065,boerderij,farm,farm,farm,,1,0.0,1.0,4,1,butterfly,butterfly,14,0.7668258547782900,0.85937876,2,1,1,1,1,209.0
2102,2836,1,1613513975065,1613513982648,kuiken,jugs,jugs,jugs,,1,0.0,1.0,4,1,farm,farm,15,0.7864441871643070,0.7870319,13,1,1,1,1,418.0
2103,2836,1,1613513982648,1613513986463,Haai,Shark,Shark,shark,,0.0,0.0,1.0,5,1,jugs,jugs,16,0.7519054412841800,0.8098477,16,1,1,1,1,209.0
2104,2836,1,1613513986463,1613513988420,dolfijn,dolphin,dolphin,dolphin,,0.0,0.0,1.0,7,1,Shark,shark,17,0.8316486477851870,0.8301718,7,1,0,0,2,139.33333333333300
2105,2836,1,1613513988420,1613513989688,walvis,whale,whale,whale,,0.0,0.0,1.0,5,1,dolphin,dolphin,18,0.8819095492362980,0.83526593,7,0,0,0,3,59.714285714285700
2106,2837,1,1613558786898,1613558788431,panter,panther,panther,panther,,0.0,0.0,1.0,7,1,rabbit,rabbit,1,0.7802911400794980,0.82007563,12,1,1,1,1,104.5
2107,2837,1,1613558788431,1613558789831,haas,hare,hare,hare,,0.0,0.0,1.0,4,1,panther,panther,2,0.7938557267189030,0.8179686,3,1,1,1,1,139.33333333333300
2108,2837,1,1613558789831,1613558794813,beer,bear,bear,bear,,0.0,0.0,1.0,4,1,hare,hare,3,0.799014687538147,0.8327607,8,1,1,1,1,139.33333333333300
2109,2837,1,1613558794813,1613558798599,grijze muis,Gray mouse,Gray mouse,gray mouse,,0.0,0.0,1.0,10,2,bear,bear,4,0.7861695289611820,0.8022083,4,1,1,1,1,104.5
2110,2837,1,1613558798599,1613558799425,muis,mouse,mouse,mouse,,0.0,0.0,1.0,5,1,Gray mouse,gray mouse,5,0.9003405570983890,0.8288981,4,0,0,0,2,104.5
2111,2837,1,1613558799425,1613558800931,kip,chicken,chicken,chicken,,0.0,0.0,1.0,7,1,mouse,mouse,6,0.8048791885375980,0.8555471,14,1,1,1,1,209.0
2112,2837,1,1613558800931,1613558803384,leeuw,lion,lion,lion,,0.0,0.0,1.0,4,1,chicken,chicken,7,0.7829575538635250,0.8356642,12,1,1,1,1,209.0
2113,2837,1,1613558803384,1613558805437,olifant,elephant,elephant,elephant,,0.0,0.0,1.0,8,1,lion,lion,8,0.8243112564086910,0.8476779,12,0,0,0,2,104.5
2114,2837,1,1613558805437,1613558807788,capibara,capybara,capybara,capybara,,0.0,0.0,1.0,8,1,elephant,elephant,9,0.782235324382782,0.8337667,6,1,1,1,1,209.0
2115,2837,1,1613558807788,1613558809257,pinguin,penguin,penguin,penguin,,0.0,0.0,1.0,7,1,capybara,capybara,10,0.8019503355026250,0.8134492,7,1,1,1,1,139.33333333333300
2116,2837,1,1613558809257,1613558812581,hert,deer,deer,deer,,0.0,0.0,1.0,4,1,penguin,penguin,11,0.7713929414749150,0.85124975,2,1,1,1,1,139.33333333333300
2117,2837,1,1613558812581,1613558815190,hond,dog,dog,dog,,0.0,0.0,1.0,3,1,deer,deer,12,0.8086386919021610,0.9065194,6,1,0,0,2,83.6
2118,2837,1,1613558815190,1613558816376,kat,cat,cat,cat,,0.0,0.0,1.0,3,1,dog,dog,13,0.8227521181106570,0.83049977,1,1,0,0,3,104.5
2119,2837,1,1613558816376,1613558824044,kapoen,capon,capon,capon,,0.0,0.0,1.0,5,1,cat,cat,14,0.7629721164703370,0.77603185,13,1,1,1,1,209.0
2120,2837,1,1613558824044,1613558832591,wombat,wombat,wombat,wombat,,0.0,0.0,1.0,6,1,capon,capon,15,0.7351080179214480,0.80585206,5,1,1,1,1,104.5
2121,2837,1,1613558832591,1613558838337,oerang oetang,orangutan,orangutan,orangutan,,0.0,0.0,1.0,9,1,wombat,wombat,16,0.7987064123153690,0.8276992,9,1,1,1,1,209.0
2122,2837,1,1613558838337,1613558841608,gorilla,gorilla,gorilla,gorilla,,0.0,0.0,1.0,7,1,orangutan,orangutan,17,0.8408963084220890,0.8204428,9,0,0,0,2,83.6
2123,2837,1,1613558841608,1613558843510,paard,horse,horse,horse,,0.0,0.0,1.0,5,1,gorilla,gorilla,18,0.8059277534484860,0.8845087,2,1,0,0,3,139.33333333333300
2124,2838,1,1613559886482,1613559887430,hond,dog,dog,dog,,0.0,0.0,1.0,3,1,monkey,monkey,1,0.8262921571731570,0.9065194,6,1,0,0,2,83.6
2125,2838,1,1613559887430,1613559888045,kat,cat,cat,cat,,0.0,0.0,1.0,3,1,dog,dog,2,0.8227521181106570,0.83049977,1,1,0,0,3,104.5
2126,2838,1,1613559888045,1613559888892,slang,snake,snake,snake,,0.0,0.0,1.0,5,1,cat,cat,3,0.8057661056518560,0.83892465,10,1,0,0,4,139.33333333333300
2127,2838,1,1613559888892,1613559890758,muis,mouse,mouse,mouse,,0.0,0.0,1.0,5,1,snake,snake,4,0.8563034534454350,0.8288981,4,1,0,0,5,104.5
2128,2838,1,1613559890758,1613559891626,rat,rat,rat,rat,,0.0,0.0,1.0,3,1,mouse,mouse,5,0.8520025014877320,0.8295597,4,0,0,0,6,104.5
2129,2838,1,1613559891626,1613559896894,girafe,giraffe,giraffe,giraffe,,0.0,0.0,1.0,7,1,rat,rat,6,0.7641322612762450,0.84051734,13,1,1,1,1,83.6
2130,2838,1,1613559896894,1613559899124,olifant,elephant,elephant,elephant,,0.0,0.0,1.0,8,1,giraffe,giraffe,7,0.8501284122467040,0.8476779,12,1,0,0,2,104.5
2131,2838,1,1613559899124,1613559900412,penguin,penguin,penguin,penguin,,0.0,0.0,1.0,7,1,elephant,elephant,8,0.8307586908340450,0.8134492,7,1,0,0,3,139.33333333333300
2132,2838,1,1613559900412,1613559902331,avia,avia,avia,avia,,1,0.0,1.0,4,1,penguin,penguin,9,0.7954941987991330,0.7767781,13,1,1,1,1,209.0
2133,2838,1,1613559902331,1613559908205,konijn,rabbit,rabbit,rabbit,,0.0,0.0,1.0,6,1,avia,avia,10,0.7483057975769040,0.83651775,3,1,1,1,1,139.33333333333300
2134,2838,1,1613559908205,1613559914655,worm,worm,worm,worm,,0.0,0.0,1.0,4,1,rabbit,rabbit,11,0.810530960559845,0.7842535,17,1,0,0,2,209.0
2135,2838,1,1613559914655,1613559916058,mier,ant,ant,ant,,0.0,0.0,1.0,3,1,worm,worm,12,0.8283951878547670,0.7966292,17,0,0,0,3,209.0
2136,2838,1,1613559916058,1613559917795,leeuw,lion,lion,lion,,0.0,0.0,1.0,4,1,ant,ant,13,0.7933669090271000,0.8356642,12,1,1,1,1,209.0
2137,2838,1,1613559917795,1613559918669,paard,horse,horse,horse,,0.0,0.0,1.0,5,1,lion,lion,14,0.8268563747406010,0.8845087,2,1,0,0,2,139.33333333333300
2138,2838,1,1613559918669,1613559924864,kip,chicken,chicken,chicken,,0.0,0.0,1.0,7,1,horse,horse,15,0.8262660503387450,0.8555471,14,1,0,0,3,209.0
2139,2838,1,1613559924864,1613559926540,koe,cow,cow,cow,,0.0,0.0,1.0,3,1,chicken,chicken,16,0.8483150601387020,0.85481083,2,1,0,0,4,104.5
2140,2838,1,1613559926540,1613559927680,varken,pig,pig,pig,,0.0,0.0,1.0,3,1,cow,cow,17,0.8522614240646360,0.84864545,3,1,0,0,5,104.5
2141,2838,1,1613559927680,1613559930437,schaap,sheep,sheep,sheep,,0.0,0.0,1.0,5,1,pig,pig,18,0.8560076951980590,0.8569083,2,1,0,0,6,209.0
2142,2840,1,1613563372613,1613563378530,papegaai,parrot,parrot,parrot,,0.0,0.0,1.0,6,1,monkey,monkey,1,0.8349851369857790,0.8210993,14,1,0,0,2,139.33333333333300
2143,2840,1,1613563378530,1613563381346,hond,dog,dog,dog,,0.0,0.0,1.0,3,1,parrot,parrot,2,0.8008056879043580,0.9065194,6,1,1,1,1,83.6
2144,2840,1,1613563381346,1613563383555,kat,cat,cat,cat,,0.0,0.0,1.0,3,1,dog,dog,3,0.8227521181106570,0.83049977,1,1,0,0,2,104.5
2145,2840,1,1613563383555,1613563388462,parkiet,parakeet,parakeet,parakeet,,0.0,0.0,1.0,8,1,cat,cat,4,0.7976683378219600,0.81609666,14,1,1,1,1,139.33333333333300
2146,2840,1,1613563388462,1613563390537,leeuw,lion,lion,lion,,0.0,0.0,1.0,4,1,parakeet,parakeet,5,0.7953541874885560,0.8356642,12,1,1,1,1,209.0
2147,2840,1,1613563390537,1613563392442,vis,fish,fish,fish,,0.0,0.0,1.0,4,1,lion,lion,6,0.7847898006439210,0.85351634,15,1,1,1,1,83.6
2148,2840,1,1613563392442,1613563395357,oester,oyster,oyster,oyster,,0.0,0.0,1.0,6,1,fish,fish,7,0.824236273765564,0.7869643,15,0,0,0,2,139.33333333333300
2149,2840,1,1613563395357,1613563404939,koala,koala,koala,koala,,0.0,0.0,1.0,5,1,oyster,oyster,8,0.7637840509414670,0.8115819,5,1,1,1,1,209.0
2150,2840,1,1613563404939,1613563406737,beer,bear,bear,bear,,0.0,0.0,1.0,4,1,koala,koala,9,0.8276447057724000,0.8327607,8,1,0,0,2,139.33333333333300
2151,2840,1,1613563406737,1613563409328,panda,panda,panda,panda,,0.0,0.0,1.0,5,1,bear,bear,10,0.8510448336601260,0.8127662,8,0,0,0,3,139.33333333333300
2152,2840,1,1613563409328,1613563417394,leguaan,iguana,iguana,iguana,,0.0,0.0,1.0,6,1,panda,panda,11,0.791673481464386,0.83023834,11,1,1,1,1,139.33333333333300
2153,2840,1,1613563417394,1613563419747,hagedis,lizard,lizard,lizard,,0.0,0.0,1.0,6,1,iguana,iguana,12,0.8760187029838560,0.8139157,10,1,0,0,2,139.33333333333300
2154,2840,1,1613563419747,1613563422276,paard,horse,horse,horse,,0.0,0.0,1.0,5,1,lizard,lizard,13,0.8172800540924070,0.8845087,2,1,0,0,3,139.33333333333300
2155,2840,1,1613563422276,1613563426979,pinguin,penguin,penguin,penguin,,0.0,0.0,1.0,7,1,horse,horse,14,0.806818962097168,0.8134492,7,1,0,0,4,139.33333333333300
2156,2840,1,1613563426979,1613563431067,zeehond,seal,seal,seal,,0.0,0.0,1.0,4,1,penguin,penguin,15,0.7905853390693670,0.792743,12,1,1,1,1,418.0
2157,2840,1,1613563431067,1613563432820,slang,snake,snake,snake,,0.0,0.0,1.0,5,1,seal,seal,16,0.8114820718765260,0.83892465,10,1,0,0,2,139.33333333333300
2158,2840,1,1613563432820,1613563438287,muis,mouse,mouse,mouse,,0.0,0.0,1.0,5,1,snake,snake,17,0.8563034534454350,0.8288981,4,1,0,0,3,104.5
2159,2840,1,1613563438287,1613563440018,rat,rat,rat,rat,,0.0,0.0,1.0,3,1,mouse,mouse,18,0.8520025014877320,0.8295597,4,0,0,0,4,104.5
2160,2841,1,1613567317921,1613567318758,hond,dog,dog,dog,,0.0,0.0,1.0,3,1,cat,cat,1,0.8227521181106570,0.9065194,6,1,0,0,2,83.6
2161,2841,1,1613567318758,1613567320439,konijn,rabbit,rabbit,rabbit,,0.0,0.0,1.0,6,1,dog,dog,2,0.81055748462677,0.83651775,3,1,0,0,3,139.33333333333300
2162,2841,1,1613567320439,1613567321292,cavia,guinea pig,guinea pig,guinea pig,,0.0,0.0,1.0,10,2,rabbit,rabbit,3,0.8442529439926150,0.841401,3,0,0,0,4,104.5
2163,2841,1,1613567321292,1613567322230,paard,horse,horse,horse,,0.0,0.0,1.0,5,1,guinea pig,guinea pig,4,0.8037986755371090,0.8845087,2,1,1,1,1,139.33333333333300
2164,2841,1,1613567322230,1613567323686,zeehond,seal,seal,seal,,0.0,0.0,1.0,4,1,horse,horse,5,0.7958881258964540,0.792743,12,1,1,1,1,418.0
2165,2841,1,1613567323686,1613567328840,egel,hedgehog,hedgehog,hedgehog,,0.0,0.0,1.0,8,1,seal,seal,6,0.7731643915176390,0.831038,6,1,1,1,1,139.33333333333300
2166,2841,1,1613567328840,1613567329726,mier,ant,ant,ant,,0.0,0.0,1.0,3,1,hedgehog,hedgehog,7,0.7744826674461370,0.7966292,17,1,1,1,1,209.0
2167,2841,1,1613567329726,1613567330758,spin ,spider,spider,spider,,0.0,0.0,1.0,6,1,ant,ant,8,0.8265907168388370,0.79536843,17,0,0,0,2,104.5
2168,2841,1,1613567330758,1613567334125,ezel ,donkey,donkey,donkey,,0.0,0.0,1.0,6,1,spider,spider,9,0.7686023712158200,0.8332364,2,1,1,1,1,209.0
2169,2841,1,1613567334125,1613567337710,vogel ,bird,bird,bird,,0.0,0.0,1.0,4,1,donkey,donkey,10,0.7696811556816100,0.83266354,14,1,1,1,1,59.714285714285700
2170,2841,1,1613567337710,1613567343062,zeepaard,seahorse,seahorse,seahorse,,0.0,0.0,1.0,8,1,bird,bird,11,0.7763333320617680,0.8044747,16,1,1,1,1,209.0
2171,2841,1,1613567343062,1613567344846,krokodil,crocodile,crocodile,crocodile,,0.0,0.0,1.0,9,1,seahorse,seahorse,12,0.7890204787254330,0.8334737,10,1,1,1,1,209.0
2172,2841,1,1613567344846,1613567345846,haai ,shark,shark,shark,,0.0,0.0,1.0,5,1,crocodile,crocodile,13,0.8306167125701900,0.8098477,16,1,0,0,2,209.0
2173,2841,1,1613567345846,1613567350325,aap,monkey,monkey,monkey,,0.0,0.0,1.0,6,1,shark,shark,14,0.783810019493103,0.8282014,9,1,1,1,1,83.6
2174,2841,1,1613567350325,1613567352342,olifant ,elephant,elephant,elephant,,0.0,0.0,1.0,8,1,monkey,monkey,15,0.818229079246521,0.8476779,12,1,0,0,2,104.5
2175,2841,1,1613567352342,1613567354902,zebra,zebra,zebra,zebra,,0.0,0.0,1.0,5,1,elephant,elephant,16,0.8230990767478940,0.8170192,12,0,0,0,3,104.5
2176,2841,1,1613567354902,1613567357981,giraffe,giraffe,giraffe,giraffe,,0.0,0.0,1.0,7,1,zebra,zebra,17,0.8193547129631040,0.84051734,13,1,0,0,4,83.6
2177,2841,1,1613567357981,1613567361669,rog,ray,ray,ray,,0.0,0.0,1.0,3,1,giraffe,giraffe,18,0.7661376595497130,0.77323294,13,0,1,0,5,209.0
2178,2842,1,1613574219641,1613574221113,Olifant,Elephant,Elephant,elephant,,0.0,0.0,1.0,8,1,Giraffe,giraffe,1,0.8501284122467040,0.8476779,12,1,0,0,2,104.5
2179,2842,1,1613574221113,1613574226985,Tarantula,Tarantula,Tarantula,tarantula,,0.0,0.0,1.0,9,1,Elephant,elephant,2,0.7601028680801390,0.7991543,17,1,1,1,1,104.5
2180,2842,1,1613574226985,1613574228553,Hond,Dog,Dog,dog,,0.0,0.0,1.0,3,1,Tarantula,tarantula,3,0.7701696157455440,0.9065194,6,1,1,1,1,83.6
2181,2842,1,1613574228553,1613574229016,Kat,Cat,Cat,cat,,0.0,0.0,1.0,3,1,Dog,dog,4,0.8227521181106570,0.83049977,1,1,0,0,2,104.5
2182,2842,1,1613574229016,1613574230073,Cavia,Guinea pig,Guinea pig,guinea pig,,0.0,0.0,1.0,10,2,Cat,cat,5,0.8024889826774600,0.841401,3,1,1,1,1,104.5
