"user_id","created_timestamp","role","username","password","name","email","gender","dob","informed-consent","lottery","studentnr","credit","participantnr","study","edu_level","edu_year","originality","utility","innovative","appropriate"
"2948","2021-03-08 14:42:26","participant","449325",NULL,NULL,NULL,NULL,"2000-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2949","2021-03-08 15:08:13","participant","449326",NULL,NULL,NULL,NULL,"2001-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2950","2021-03-08 15:27:05","participant","449336",NULL,NULL,NULL,NULL,"2000-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2951","2021-03-08 16:01:05","participant","449342",NULL,NULL,NULL,NULL,"1990-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2952","2021-03-08 17:17:05","participant","449352",NULL,NULL,NULL,NULL,"2005-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2953","2021-03-08 17:22:09","participant","449354",NULL,NULL,NULL,NULL,"2000-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2954","2021-03-08 20:40:59","participant","449393",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2955","2021-03-08 22:42:58","participant","449411",NULL,NULL,NULL,NULL,"2001-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2956","2021-03-08 23:11:57","participant","449415",NULL,NULL,NULL,NULL,"2001-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2957","2021-03-08 23:45:38","participant","449422",NULL,NULL,NULL,NULL,"2005-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2958","2021-03-09 09:43:36","participant","449439",NULL,NULL,NULL,NULL,"1998-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2959","2021-03-09 12:42:04","participant","449479",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2960","2021-03-09 14:17:29","participant","449498",NULL,NULL,NULL,NULL,"2001-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2961","2021-03-09 14:26:10","participant","449504",NULL,NULL,NULL,NULL,"2000-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2962","2021-03-09 15:19:06","participant","449513",NULL,NULL,NULL,NULL,"2000-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2963","2021-03-09 15:24:47","participant","449514",NULL,NULL,NULL,NULL,"2001-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2964","2021-03-09 17:38:36","participant","449558",NULL,NULL,NULL,NULL,"2001-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2965","2021-03-09 17:44:36","participant","449559",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2966","2021-03-09 18:11:59","participant","449560",NULL,NULL,NULL,NULL,"2002-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2967","2021-03-10 11:48:23","participant","449601",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2968","2021-03-10 12:21:21","participant","449610",NULL,NULL,NULL,NULL,"2001-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2969","2021-03-10 13:11:16","participant","449621",NULL,NULL,NULL,NULL,"1999-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2970","2021-03-10 13:44:48","participant","449634",NULL,NULL,NULL,NULL,"2000-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2971","2021-03-10 16:47:50","participant","449675",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2972","2021-03-10 18:17:34","participant","449691",NULL,NULL,NULL,NULL,"2005-01-01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
